Name,Rating,Reviews,Price,Location,ReviewsData
Kagura,4.0,833,$$,"{'address1': '1652 Cabrillo Ave', 'address2': '', 'address3': '', 'city': 'Torrance', 'zip_code': '90501', 'country': 'US', 'state': 'CA', 'display_address': ['1652 Cabrillo Ave', 'Torrance, CA 90501']}","['Had a craving for katsu and Kagura came up on the search, the dishes looked fairly unique so decided to give it a try. The parking for this place is in a...', 'This place always finds a way to disappoint me.  First attempt to visit this place after a few years due to COVID.  Arrived at 5:35 on a Saturday to avoid a...', 'Nice Japanese food with compartment for each table. You will have some privacy except the tables might be too close to the seats.\n\nGood good and service on...']"
Sake 2 Me Sushi,4.0,615,$$,"{'address1': '3885 Cochran St', 'address2': None, 'address3': '', 'city': 'Simi Valley', 'zip_code': '93063', 'country': 'US', 'state': 'CA', 'display_address': ['3885 Cochran St', 'Simi Valley, CA 93063']}","['My kids eat at Sake 2 Me Sushi.  They really enjoy it.  I am not a fan of Sushi.  So I have never eaten there', ""I am assuming Sake 2 Me is a franchise, since I've been going to the Cerritos location for years now and only discovered this location recently.\n\nFood -..."", ""Dont come here. I'm not sure why, but when we got our table there was this horrible smell that kept bothering me while I was eating. Also all the menus were...""]"
Krudos Sushi & Modern Kitchen,4.0,192,$$,"{'address1': '1725 Durfee Ave', 'address2': '', 'address3': None, 'city': 'South El Monte', 'zip_code': '91733', 'country': 'US', 'state': 'CA', 'display_address': ['1725 Durfee Ave', 'South El Monte, CA 91733']}","['Tried this place for the first time on a Saturday evening.  The location opened mid pandemic Summer 2020.  They have indoor booth seating, a bar, and...', 'I was really excited to try this place out. \nUnfortunately I was pretty let down \nOne star are for the server that helped tend to us. Poor girl was very...', ""Went here earlier n the service lowkey sucked. We were ready to order everything all at once that's how much time passed til they came to our table to take...""]"
Kazu Sushi,4.0,144,$$$$,"{'address1': '11440 Ventura Blvd', 'address2': 'Ste 106', 'address3': '', 'city': 'Studio City', 'zip_code': '91604', 'country': 'US', 'state': 'CA', 'display_address': ['11440 Ventura Blvd', 'Ste 106', 'Studio City, CA 91604']}","['Delicious omakase and fresh fresh fresh fish. The sushi chef is beyond wonderful and spikes the dishes with mouthwatering flavor. I was a little confused...', 'This is the best kept secret in Studio City. By far, my favorite sushi spot. Incredible service and atmosphere. Calming and welcoming. Again, the best sushi...', '***Michelin Plate (2019)***\n\nKazu Sushi has been around since 1989?! Having lived in the Studio City area for quite a while, I was surprised to see this...']"
Kazama Sushi,4.5,1303,$$,"{'address1': '101 N Indian Hill Blvd', 'address2': 'Ste C1-104', 'address3': '', 'city': 'Claremont', 'zip_code': '91711', 'country': 'US', 'state': 'CA', 'display_address': ['101 N Indian Hill Blvd', 'Ste C1-104', 'Claremont, CA 91711']}","['Great food & service! Not only that, the food was great quality. Best bank for your buck when comes to sushi. Highly recommend', 'The food is delicious. This is by far my favorite place in Claremont! The people and owners are really nice and joyful. The food that I ordered was...', 'the food is so good. i enjoyed how fast everything came out. the service was really good and the employees are so nice! the vibes are good too. the music...']"
Sushi Don,4.0,444,$$,"{'address1': '4816 Laurel Canyon Blvd', 'address2': '', 'address3': '', 'city': 'Valley Village', 'zip_code': '91607', 'country': 'US', 'state': 'CA', 'display_address': ['4816 Laurel Canyon Blvd', 'Valley Village, CA 91607']}","['sushi is always fresh and perfectly prepared. ideal family spot.', ""Tiny place on Laurel canyon I've come to fall in love with after years of dealing with expensive sushi inconsistencies with freshness elsewhere.  Tiny..."", ""I don't eat fish but I am crazy for avocado rolls! The craving hit right as I was driving by Sushi Don- it was fate.\n\nI got two avocado rolls and some...""]"
Pine & Crane,4.5,2878,$$,"{'address1': '1521 Griffith Park Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['1521 Griffith Park Blvd', 'Los Angeles, CA 90026']}","[""I would award six stars to this spot if I could. \n\nI just happened to be in the area, looking for a quick bite to eat that wasn't going to cost too much $...."", ""I came here around 2pm on a Monday and the place was packed for good reason. It's really like 4.5 stars but not quite 5 stars for me (I'm a tough critic)...."", ""Pine & Crane is insanely affordable, delicious and addicting. I can't think of a single dish I don't fawn over, but I will never not order their dan dan...""]"
Rock'N Fish,4.0,1638,$$,"{'address1': '120 Manhattan Beach Blvd', 'address2': '', 'address3': '', 'city': 'Manhattan Beach', 'zip_code': '90266', 'country': 'US', 'state': 'CA', 'display_address': ['120 Manhattan Beach Blvd', 'Manhattan Beach, CA 90266']}","[""Love Rock N' Fish!! I went across the street to the strand house first and even though I am 44 I was carded and I did not have my ID because I walked so I..."", 'They have the classic items I look for in a seafood place.  Oysters, chowder, lobster rolls. Everything we ordered was good.  The lobster roll can use a...', 'This place is located steps from the Manhattan Beach pier. Location is great. \n\nThe food was good as well.  I had the Fish and Chip and a popcorn shrimp...']"
Kumano Sushiya,4.5,183,$$,"{'address1': '28621 S Western Ave', 'address2': '', 'address3': '', 'city': 'Rancho Palos Verdes', 'zip_code': '90275', 'country': 'US', 'state': 'CA', 'display_address': ['28621 S Western Ave', 'Rancho Palos Verdes, CA 90275']}","['Cozy atmosphere with delicious, fresh sushi  with amazing customer service. Definitely my new favorite sushi restaurant in the area. My daughter and husband...', ""This restaurant is a hidden gem. Located in a quiet center (at least when I go at dinner time), it's small and unassuming. There aren't too many tables so..."", 'My husband was out of town for work and I decided I wanted to treat myself to sushi on Friday night! I chose Kumano as it was rated highly on Yelp and I...']"
Mutsumi,4.0,502,$$$,"{'address1': '20957 Devonshire St', 'address2': None, 'address3': '', 'city': 'Chatsworth', 'zip_code': '91311', 'country': 'US', 'state': 'CA', 'display_address': ['20957 Devonshire St', 'Chatsworth, CA 91311']}","['The food here is always fresh and delicious. An hidden gem in the Valley. The waiter also have a very good knowledge regarding sake and fish. My favorites...', 'If you like sushi, you will LOVE Mutsumi!!!! I went to this restaurant last night and the fish was very good quality and fresh. The menu has many options...', 'The food and service was amazing!! I was raised in Japan and have tried a lot of sushi there but this was one of the best sushi I ever had. Also they have...']"
Tak-e sushi & rolls,4.0,139,$$,"{'address1': '20804 Figueroa St', 'address2': '', 'address3': None, 'city': 'Carson', 'zip_code': '90745', 'country': 'US', 'state': 'CA', 'display_address': ['20804 Figueroa St', 'Carson, CA 90745']}","['This place is my 100% go to place. I have been coming to this place since day 1 of opening. You get 2 rolls and 1 free. It is cost effective and I love the...', 'If you want excellent sushi, top with super kind and friendly service, go here! To make things even better, they have a buy two get one free special on...', ""Maaan, I really wanted to like this place.  I guess coming from HI doesn't really help, many of us are sushi snobs so I apologize for that.  I ordered 3...""]"
Apb,5.0,26,N/A,"{'address1': '7302 Melrose Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['7302 Melrose Ave', 'Los Angeles, CA 90036']}","['10/10 would recommend!! I am a huge sushi eater and this was delicious! We got the Philadelphia Roll, the spicy tuna tacos, udon noodles and the Nika Niku...', 'My girl friend and I just HAD to visit Apb as soon as I heard about the opening. The Tale of Genji caught her eye and we figured any opportunity to try...', ""Apb is such a great spot and hidden gem! I've been twice and it's never been packed which is nice. It's easy (for now) to get a table or seat at the bar....""]"
Kozo Sushi Japanese Sushi Kitchen,4.0,44,$$,"{'address1': '25364 Crenshaw Blvd', 'address2': '', 'address3': None, 'city': 'Torrance', 'zip_code': '90505', 'country': 'US', 'state': 'CA', 'display_address': ['25364 Crenshaw Blvd', 'Torrance, CA 90505']}","['This place is so good and my favorite restaurant. They are so nice and food is so amazing. Sushi is so fresh. Everyone should know this place. If you taste,...', 'Kozo Sushi Kitchen is the new Sushi Boy of Rolling Hills Plaza. Great for lunch when trying to have a bento box or sushi set. I like getting their sushi set...', ""It's been a while since I patronized this place. Received 15%  purchased photo salmon party tray and advise xxx, won't blast the dudes name, low sodium.\nLow...""]"
SanSai,3.5,165,$,"{'address1': '2461 Santa Monica Blvd', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90404', 'country': 'US', 'state': 'CA', 'display_address': ['2461 Santa Monica Blvd', 'Santa Monica, CA 90404']}","['Service is always great, food is very good and the place is always clean. Love coming for my lunch breaks!!', 'The poke bowl here is excellent. The rice is perfectly seasoned, the fish is fresh and very tasty, & the imitation crab is delicious. Would 100% go back to...', 'Lots of  plaza free parking available. Great fast food to satisfy cravings. Rainbow roll is pretty ok and other cooked good options are good too, such as...']"
Shojin Downtown,4.0,1978,$$$,"{'address1': '333 S Alameda St', 'address2': 'Ste 310', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['333 S Alameda St', 'Ste 310', 'Los Angeles, CA 90013']}","[""I'm a meat eater, my wife vegan. We've been to this place twice and each time did they special menu with it rotating specials\n\nFood is amazing as is..."", ""this place was so cute! \n\nmy bf is vegan & i live in little tokyo, it's located down the street inside the little tokyo mall. parking is 2 hours, & they..."", ""I've been coming here on and off for about decade. So maybe about 6-8 times. Almost every experience I've had has been great. The food has never been an...""]"
Poke Me,4.0,718,$$,"{'address1': '1244 Westwood Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['1244 Westwood Blvd', 'Los Angeles, CA 90024']}","['I have been chasing after the elusive sushi burrito for years now. Finally I got a chance to try it at Poke Me.\n\nThe process is similar to ordering a...', 'Alright variety, a little pricey, a large (full rectangular tray, 4 fish) was ~$20. Walk out price for 2 large plates was $51.03 which is a little crazy....', 'The poke itself is pretty yummy. I got salmon and scallops with a salad base and all the elements tasted great. \n\n2.5 instead of 4 stars because the staff...']"
Namisen Sushi,4.5,104,N/A,"{'address1': '9800 Topanga Canyon Blvd', 'address2': 'Ste C', 'address3': '', 'city': 'Chatsworth', 'zip_code': '91311', 'country': 'US', 'state': 'CA', 'display_address': ['9800 Topanga Canyon Blvd', 'Ste C', 'Chatsworth, CA 91311']}","['Very welcoming ambiance with friendly service. Had all the dishes my family usually enjoys at sushi restaurants.\n\nSuper fresh sushi and delicious Japanese...', 'Fabulous hole-in-the-wall sushi joint on 27. My in-laws decided to pop into town completely unannounced, and we needed to take them somewhere. All my usual...', ""Only based off of ordering take out -This place has fresh fish, friendly service, always happy to come back.  \nWhenever I'm in the mood for some sushi for...""]"
Maru Maki Sushi,4.0,1232,$$,"{'address1': '745 E Broadway', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90802', 'country': 'US', 'state': 'CA', 'display_address': ['745 E Broadway', 'Long Beach, CA 90802']}","[""I love the food! The salmon blossom is the best!!  Their service is great! It's the perfect place to come and unwind after a long day of work, Sapporo and..."", 'Delicious with outstanding service.\nWe shared the Dragon Roll, Vegetable Tempura, Sashimi and Saki. The friendliness of the servers and chefs made us smile.', 'I was a bit confused about where to park for this place.  I guess all the parking lots are assigned to different restaurants there.  I initially parked at...']"
